"","participant","figure2","label2","textbox_comp_2.text","type","accurate","agegroup"
"2547","467472","resources/real_fg_memory_images/fg7.jpg","Neutral",4,"artificial",1,"Older"
"2548","467472","resources/real_fg_memory_images/orig23.jpg","Scam",5,"real",1,"Older"
"2549","467472","resources/real_fg_memory_images/fg1.jpg","Scam",7,"artificial",1,"Older"
"2550","467472","resources/real_fg_memory_images/orig20.jpg","Scam",6,"real",0,"Older"
"2551","467472","resources/real_fg_memory_images/fg10.jpg","Neutral",8,"artificial",1,"Older"
"2552","467472","resources/real_fg_memory_images/orig24.jpg","Scam",5,"real",1,"Older"
"2553","467472","resources/real_fg_memory_images/orig28.jpg","Neutral",2,"real",0,"Older"
"2554","467472","resources/real_fg_memory_images/fg9.jpg","Neutral",7,"artificial",0,"Older"
"2555","467472","resources/real_fg_memory_images/orig30.jpg","Neutral",10,"real",1,"Older"
"2556","467472","resources/real_fg_memory_images/fg4.jpg","Scam",6,"artificial",1,"Older"
"2557","467472","resources/real_fg_memory_images/orig21.jpg","Scam",8,"real",0,"Older"
"2558","467472","resources/real_fg_memory_images/fg3.jpg","Scam",10,"artificial",1,"Older"
"2559","467472","resources/real_fg_memory_images/fg12.jpg","Neutral",4,"artificial",0,"Older"
"2560","467472","resources/real_fg_memory_images/fg2.jpg","Scam",9,"artificial",0,"Older"
"2561","467472","resources/real_fg_memory_images/orig29.jpg","Neutral",3,"real",1,"Older"
"2562","467472","resources/real_fg_memory_images/orig27.jpg","Neutral",5,"real",1,"Older"
"2563","467472","resources/real_fg_memory_images/orig25.jpg","Neutral",7,"real",1,"Older"
"2564","467472","resources/real_fg_memory_images/fg6.jpg","Scam",8,"artificial",1,"Older"
"2565","467472","resources/real_fg_memory_images/fg11.jpg","Neutral",9,"artificial",1,"Older"
"2566","467472","resources/real_fg_memory_images/fg5.jpg","Scam",8,"artificial",1,"Older"
"2567","467472","resources/real_fg_memory_images/orig22.jpg","Scam",10,"real",1,"Older"
"2568","485505","resources/real_fg_memory_images/orig24.jpg","Scam",8,"real",1,"Older"
"2569","485505","resources/real_fg_memory_images/fg6.jpg","Scam",7,"artificial",0,"Older"
"2570","485505","resources/real_fg_memory_images/orig25.jpg","Neutral",7,"real",0,"Older"
"2571","485505","resources/real_fg_memory_images/fg11.jpg","Neutral",8,"artificial",1,"Older"
"2572","485505","resources/real_fg_memory_images/fg4.jpg","Scam",8,"artificial",1,"Older"
"2573","485505","resources/real_fg_memory_images/fg12.jpg","Neutral",8,"artificial",0,"Older"
"2574","485505","resources/real_fg_memory_images/orig20.jpg","Scam",7,"real",1,"Older"
"2575","485505","resources/real_fg_memory_images/orig30.jpg","Neutral",8,"real",1,"Older"
"2576","485505","resources/real_fg_memory_images/orig21.jpg","Scam",8,"real",1,"Older"
"2577","485505","resources/real_fg_memory_images/fg5.jpg","Scam",7,"artificial",0,"Older"
"2578","485505","resources/real_fg_memory_images/orig29.jpg","Neutral",8,"real",1,"Older"
"2579","485505","resources/real_fg_memory_images/fg2.jpg","Scam",8,"artificial",0,"Older"
"2580","485505","resources/real_fg_memory_images/orig19.jpg","Scam",5,"real",0,"Older"
"2581","485505","resources/real_fg_memory_images/fg7.jpg","Neutral",6,"artificial",1,"Older"
"2582","485505","resources/real_fg_memory_images/fg9.jpg","Neutral",8,"artificial",0,"Older"
"2583","485505","resources/real_fg_memory_images/orig27.jpg","Neutral",8,"real",0,"Older"
"2584","485505","resources/real_fg_memory_images/fg8.jpg","Neutral",8,"artificial",0,"Older"
"2585","485505","resources/real_fg_memory_images/fg10.jpg","Neutral",8,"artificial",0,"Older"
"2586","485505","resources/real_fg_memory_images/orig28.jpg","Neutral",8,"real",1,"Older"
"2587","485505","resources/real_fg_memory_images/fg1.jpg","Scam",8,"artificial",0,"Older"
"2588","485505","resources/real_fg_memory_images/orig22.jpg","Scam",8,"real",0,"Older"
"2589","485505","resources/real_fg_memory_images/orig26.jpg","Neutral",8,"real",1,"Older"
"2590","485505","resources/real_fg_memory_images/orig23.jpg","Scam",8,"real",0,"Older"
"2591","485505","resources/real_fg_memory_images/fg3.jpg","Scam",7,"artificial",1,"Older"
"2592","506315","resources/real_fg_memory_images/orig24.jpg","Scam",10,"real",1,"Older"
"2593","506315","resources/real_fg_memory_images/fg11.jpg","Neutral",10,"artificial",1,"Older"
"2594","506315","resources/real_fg_memory_images/fg10.jpg","Neutral",5,"artificial",1,"Older"
"2595","506315","resources/real_fg_memory_images/orig27.jpg","Neutral",10,"real",1,"Older"
"2596","506315","resources/real_fg_memory_images/fg12.jpg","Neutral",10,"artificial",1,"Older"
"2597","506315","resources/real_fg_memory_images/fg2.jpg","Scam",5,"artificial",1,"Older"
"2598","506315","resources/real_fg_memory_images/orig28.jpg","Neutral",10,"real",1,"Older"
"2599","506315","resources/real_fg_memory_images/orig22.jpg","Scam",10,"real",1,"Older"
"2600","506315","resources/real_fg_memory_images/fg7.jpg","Neutral",10,"artificial",0,"Older"
"2601","506315","resources/real_fg_memory_images/fg9.jpg","Neutral",5,"artificial",0,"Older"
"2602","506315","resources/real_fg_memory_images/orig26.jpg","Neutral",5,"real",1,"Older"
"2603","506315","resources/real_fg_memory_images/orig21.jpg","Scam",10,"real",1,"Older"
"2604","506315","resources/real_fg_memory_images/orig20.jpg","Scam",10,"real",1,"Older"
"2605","506315","resources/real_fg_memory_images/fg3.jpg","Scam",10,"artificial",1,"Older"
"2606","506315","resources/real_fg_memory_images/fg6.jpg","Scam",5,"artificial",1,"Older"
"2607","506315","resources/real_fg_memory_images/fg4.jpg","Scam",5,"artificial",1,"Older"
"2608","506315","resources/real_fg_memory_images/orig30.jpg","Neutral",5,"real",1,"Older"
"2609","506315","resources/real_fg_memory_images/orig19.jpg","Scam",5,"real",1,"Older"
"2610","506315","resources/real_fg_memory_images/fg8.jpg","Neutral",5,"artificial",1,"Older"
"2611","506315","resources/real_fg_memory_images/orig29.jpg","Neutral",7,"real",1,"Older"
"2612","506315","resources/real_fg_memory_images/fg1.jpg","Scam",5,"artificial",0,"Older"
"2613","506315","resources/real_fg_memory_images/fg5.jpg","Scam",3,"artificial",1,"Older"
"2614","506315","resources/real_fg_memory_images/orig23.jpg","Scam",2,"real",1,"Older"
"2615","506315","resources/real_fg_memory_images/orig25.jpg","Neutral",5,"real",1,"Older"
"2616","508691","resources/real_fg_memory_images/orig25.jpg","Neutral",7,"real",1,"Older"
"2617","508691","resources/real_fg_memory_images/fg11.jpg","Neutral",9,"artificial",1,"Older"
"2618","508691","resources/real_fg_memory_images/fg9.jpg","Neutral",8,"artificial",0,"Older"
"2619","508691","resources/real_fg_memory_images/fg3.jpg","Scam",9,"artificial",1,"Older"
"2620","508691","resources/real_fg_memory_images/orig19.jpg","Scam",4,"real",0,"Older"
"2621","508691","resources/real_fg_memory_images/fg10.jpg","Neutral",3,"artificial",1,"Older"
"2622","508691","resources/real_fg_memory_images/fg8.jpg","Neutral",7,"artificial",0,"Older"
"2623","508691","resources/real_fg_memory_images/orig20.jpg","Scam",5,"real",0,"Older"
"2624","508691","resources/real_fg_memory_images/fg4.jpg","Scam",9,"artificial",0,"Older"
"2625","508691","resources/real_fg_memory_images/orig26.jpg","Neutral",8,"real",1,"Older"
"2626","508691","resources/real_fg_memory_images/orig24.jpg","Scam",3,"real",1,"Older"
"2627","508691","resources/real_fg_memory_images/fg1.jpg","Scam",9,"artificial",1,"Older"
"2628","508691","resources/real_fg_memory_images/orig23.jpg","Scam",9,"real",1,"Older"
"2629","508691","resources/real_fg_memory_images/orig22.jpg","Scam",10,"real",0,"Older"
"2630","508691","resources/real_fg_memory_images/fg12.jpg","Neutral",7,"artificial",0,"Older"
"2631","508691","resources/real_fg_memory_images/orig21.jpg","Scam",8,"real",0,"Older"
"2632","508691","resources/real_fg_memory_images/fg6.jpg","Scam",8,"artificial",0,"Older"
"2633","508691","resources/real_fg_memory_images/orig28.jpg","Neutral",10,"real",1,"Older"
"2634","508691","resources/real_fg_memory_images/orig27.jpg","Neutral",3,"real",0,"Older"
"2635","508691","resources/real_fg_memory_images/fg2.jpg","Scam",7,"artificial",0,"Older"
"2636","508691","resources/real_fg_memory_images/fg7.jpg","Neutral",8,"artificial",0,"Older"
"2637","508691","resources/real_fg_memory_images/orig29.jpg","Neutral",6,"real",1,"Older"
"2638","508691","resources/real_fg_memory_images/orig30.jpg","Neutral",8,"real",1,"Older"
"2639","508691","resources/real_fg_memory_images/fg5.jpg","Scam",9,"artificial",1,"Older"
"2640","523872","resources/real_fg_memory_images/orig27.jpg","Neutral",7,"real",1,"Older"
"2641","523872","resources/real_fg_memory_images/orig21.jpg","Scam",7,"real",0,"Older"
"2642","523872","resources/real_fg_memory_images/orig25.jpg","Neutral",6,"real",0,"Older"
"2643","523872","resources/real_fg_memory_images/orig23.jpg","Scam",7,"real",1,"Older"
"2644","523872","resources/real_fg_memory_images/orig26.jpg","Neutral",7,"real",0,"Older"
"2645","523872","resources/real_fg_memory_images/fg3.jpg","Scam",7,"artificial",1,"Older"
"2646","523872","resources/real_fg_memory_images/fg6.jpg","Scam",6,"artificial",1,"Older"
"2647","523872","resources/real_fg_memory_images/fg2.jpg","Scam",6,"artificial",0,"Older"
"2648","523872","resources/real_fg_memory_images/orig19.jpg","Scam",6,"real",1,"Older"
"2649","523872","resources/real_fg_memory_images/orig28.jpg","Neutral",7,"real",0,"Older"
"2650","523872","resources/real_fg_memory_images/fg12.jpg","Neutral",7,"artificial",0,"Older"
"2651","523872","resources/real_fg_memory_images/orig30.jpg","Neutral",5,"real",0,"Older"
"2652","523872","resources/real_fg_memory_images/fg7.jpg","Neutral",8,"artificial",0,"Older"
"2653","523872","resources/real_fg_memory_images/orig29.jpg","Neutral",6,"real",0,"Older"
"2654","523872","resources/real_fg_memory_images/orig22.jpg","Scam",6,"real",1,"Older"
"2655","523872","resources/real_fg_memory_images/fg11.jpg","Neutral",6,"artificial",0,"Older"
"2656","523872","resources/real_fg_memory_images/fg4.jpg","Scam",7,"artificial",1,"Older"
"2657","523872","resources/real_fg_memory_images/fg10.jpg","Neutral",7,"artificial",0,"Older"
"2658","523872","resources/real_fg_memory_images/fg8.jpg","Neutral",6,"artificial",1,"Older"
"2659","523872","resources/real_fg_memory_images/fg1.jpg","Scam",5,"artificial",1,"Older"
"2660","523872","resources/real_fg_memory_images/fg9.jpg","Neutral",6,"artificial",0,"Older"
"2661","523872","resources/real_fg_memory_images/fg5.jpg","Scam",8,"artificial",1,"Older"
"2662","523872","resources/real_fg_memory_images/orig24.jpg","Scam",6,"real",0,"Older"
"2663","523872","resources/real_fg_memory_images/orig20.jpg","Scam",7,"real",1,"Older"
"2664","733839","resources/real_fg_memory_images/orig21.jpg","Scam",5,"real",1,"Older"
"2665","733839","resources/real_fg_memory_images/fg9.jpg","Neutral",5,"artificial",1,"Older"
"2666","733839","resources/real_fg_memory_images/orig27.jpg","Neutral",10,"real",1,"Older"
"2667","733839","resources/real_fg_memory_images/orig26.jpg","Neutral",10,"real",1,"Older"
"2668","733839","resources/real_fg_memory_images/fg1.jpg","Scam",5,"artificial",1,"Older"
"2669","733839","resources/real_fg_memory_images/fg12.jpg","Neutral",5,"artificial",1,"Older"
"2670","733839","resources/real_fg_memory_images/orig30.jpg","Neutral",5,"real",1,"Older"
"2671","733839","resources/real_fg_memory_images/fg2.jpg","Scam",4,"artificial",1,"Older"
"2672","733839","resources/real_fg_memory_images/fg6.jpg","Scam",3,"artificial",0,"Older"
"2673","733839","resources/real_fg_memory_images/fg11.jpg","Neutral",4,"artificial",1,"Older"
"2674","733839","resources/real_fg_memory_images/orig23.jpg","Scam",3,"real",1,"Older"
"2675","733839","resources/real_fg_memory_images/orig25.jpg","Neutral",3,"real",0,"Older"
"2676","733839","resources/real_fg_memory_images/fg5.jpg","Scam",5,"artificial",1,"Older"
"2677","733839","resources/real_fg_memory_images/fg10.jpg","Neutral",5,"artificial",0,"Older"
"2678","733839","resources/real_fg_memory_images/orig29.jpg","Neutral",5,"real",1,"Older"
"2679","733839","resources/real_fg_memory_images/fg3.jpg","Scam",10,"artificial",1,"Older"
"2680","733839","resources/real_fg_memory_images/fg4.jpg","Scam",4,"artificial",1,"Older"
"2681","733839","resources/real_fg_memory_images/orig28.jpg","Neutral",4,"real",0,"Older"
"2682","733839","resources/real_fg_memory_images/fg7.jpg","Neutral",4,"artificial",1,"Older"
"2683","733839","resources/real_fg_memory_images/orig19.jpg","Scam",8,"real",1,"Older"
"2684","733839","resources/real_fg_memory_images/orig24.jpg","Scam",7,"real",1,"Older"
"2685","733839","resources/real_fg_memory_images/orig20.jpg","Scam",8,"real",1,"Older"
"2686","733839","resources/real_fg_memory_images/fg8.jpg","Neutral",4,"artificial",1,"Older"
"2687","733839","resources/real_fg_memory_images/orig22.jpg","Scam",6,"real",1,"Older"
"2688","757918","resources/real_fg_memory_images/fg1.jpg","Scam",5,"artificial",1,"Older"
"2689","757918","resources/real_fg_memory_images/orig20.jpg","Scam",5,"real",0,"Older"
"2690","757918","resources/real_fg_memory_images/orig25.jpg","Neutral",6,"real",1,"Older"
"2691","757918","resources/real_fg_memory_images/fg9.jpg","Neutral",5,"artificial",1,"Older"
"2692","757918","resources/real_fg_memory_images/orig24.jpg","Scam",7,"real",1,"Older"
"2693","757918","resources/real_fg_memory_images/fg7.jpg","Neutral",7,"artificial",0,"Older"
"2694","757918","resources/real_fg_memory_images/fg5.jpg","Scam",5,"artificial",1,"Older"
"2695","757918","resources/real_fg_memory_images/fg12.jpg","Neutral",4,"artificial",1,"Older"
"2696","757918","resources/real_fg_memory_images/orig19.jpg","Scam",5,"real",0,"Older"
"2697","757918","resources/real_fg_memory_images/orig23.jpg","Scam",5,"real",0,"Older"
"2698","757918","resources/real_fg_memory_images/fg8.jpg","Neutral",7,"artificial",1,"Older"
"2699","757918","resources/real_fg_memory_images/orig22.jpg","Scam",8,"real",0,"Older"
"2700","757918","resources/real_fg_memory_images/fg6.jpg","Scam",5,"artificial",0,"Older"
"2701","757918","resources/real_fg_memory_images/orig27.jpg","Neutral",8,"real",0,"Older"
"2702","757918","resources/real_fg_memory_images/orig29.jpg","Neutral",5,"real",1,"Older"
"2703","757918","resources/real_fg_memory_images/fg11.jpg","Neutral",5,"artificial",1,"Older"
"2704","757918","resources/real_fg_memory_images/orig28.jpg","Neutral",7,"real",1,"Older"
"2705","757918","resources/real_fg_memory_images/fg2.jpg","Scam",5,"artificial",0,"Older"
"2706","757918","resources/real_fg_memory_images/orig26.jpg","Neutral",10,"real",1,"Older"
"2707","757918","resources/real_fg_memory_images/orig30.jpg","Neutral",5,"real",1,"Older"
"2708","757918","resources/real_fg_memory_images/fg3.jpg","Scam",5,"artificial",1,"Older"
"2709","757918","resources/real_fg_memory_images/fg10.jpg","Neutral",5,"artificial",1,"Older"
"2710","757918","resources/real_fg_memory_images/orig21.jpg","Scam",5,"real",0,"Older"
"2711","757918","resources/real_fg_memory_images/fg4.jpg","Scam",5,"artificial",0,"Older"
"2712","840987","resources/real_fg_memory_images/orig28.jpg","Neutral",9,"real",1,"Older"
"2713","840987","resources/real_fg_memory_images/fg11.jpg","Neutral",4,"artificial",1,"Older"
"2714","840987","resources/real_fg_memory_images/fg12.jpg","Neutral",6,"artificial",0,"Older"
"2715","840987","resources/real_fg_memory_images/fg1.jpg","Scam",5,"artificial",1,"Older"
"2716","840987","resources/real_fg_memory_images/orig26.jpg","Neutral",8,"real",1,"Older"
"2717","840987","resources/real_fg_memory_images/orig29.jpg","Neutral",7,"real",0,"Older"
"2718","840987","resources/real_fg_memory_images/fg4.jpg","Scam",9,"artificial",1,"Older"
"2719","840987","resources/real_fg_memory_images/fg2.jpg","Scam",6,"artificial",0,"Older"
"2720","840987","resources/real_fg_memory_images/orig22.jpg","Scam",7,"real",1,"Older"
"2721","840987","resources/real_fg_memory_images/orig30.jpg","Neutral",5,"real",1,"Older"
"2722","840987","resources/real_fg_memory_images/fg8.jpg","Neutral",8,"artificial",1,"Older"
"2723","840987","resources/real_fg_memory_images/orig25.jpg","Neutral",7,"real",1,"Older"
"2724","840987","resources/real_fg_memory_images/fg10.jpg","Neutral",3,"artificial",1,"Older"
"2725","840987","resources/real_fg_memory_images/fg6.jpg","Scam",5,"artificial",0,"Older"
"2726","840987","resources/real_fg_memory_images/fg9.jpg","Neutral",4,"artificial",1,"Older"
"2727","840987","resources/real_fg_memory_images/orig20.jpg","Scam",9,"real",1,"Older"
"2728","840987","resources/real_fg_memory_images/orig24.jpg","Scam",6,"real",1,"Older"
"2729","840987","resources/real_fg_memory_images/fg5.jpg","Scam",3,"artificial",1,"Older"
"2730","840987","resources/real_fg_memory_images/orig27.jpg","Neutral",9,"real",1,"Older"
"2731","840987","resources/real_fg_memory_images/orig23.jpg","Scam",6,"real",1,"Older"
"2732","840987","resources/real_fg_memory_images/orig19.jpg","Scam",1,"real",0,"Older"
"2733","840987","resources/real_fg_memory_images/fg3.jpg","Scam",9,"artificial",1,"Older"
"2734","840987","resources/real_fg_memory_images/fg7.jpg","Neutral",5,"artificial",1,"Older"
"2735","840987","resources/real_fg_memory_images/orig21.jpg","Scam",4,"real",0,"Older"
"2736","864771","resources/real_fg_memory_images/orig22.jpg","Scam",0,"real",0,"Older"
"2737","864771","resources/real_fg_memory_images/fg8.jpg","Neutral",5,"artificial",0,"Older"
"2738","864771","resources/real_fg_memory_images/orig30.jpg","Neutral",8,"real",1,"Older"
"2739","864771","resources/real_fg_memory_images/orig27.jpg","Neutral",8,"real",1,"Older"
